ano;UF;VD3004;escolaridade;VD4014;faixa_horas_trabalhadas;V403312;se
2024;42;4;Ensino Médio;2;15 até 39 Horas;1412,672652058934;9,47041985549969e+01
2024;43;4;Ensino Médio;2;15 até 39 Horas;1494,355054749846;1,45053662893878e+02
2024;50;4;Ensino Médio;2;15 até 39 Horas;1359,655613962356;8,73297885984288e+01
2024;51;4;Ensino Médio;2;15 até 39 Horas;1484,524321920311;1,93147538803377e+02
2024;52;4;Ensino Médio;2;15 até 39 Horas;1168,193381431193;9,14278715462898e+01
2024;53;4;Ensino Médio;2;15 até 39 Horas;1340,789304113850;1,19154488157881e+02
2024;11;5;Ensino Médio;2;15 até 39 Horas;2380,309611596418;1,92160200614866e+02
2024;12;5;Ensino Médio;2;15 até 39 Horas;1567,929831607709;1,12756411599311e+02
2024;13;5;Ensino Médio;2;15 até 39 Horas;1403,704736992361;8,81728188725269e+01
2024;14;5;Ensino Médio;2;15 até 39 Horas;1690,507175297109;1,32758701800914e+02
2024;15;5;Ensino Médio;2;15 até 39 Horas;1470,532336951560;7,20270967869905e+01
2024;16;5;Ensino Médio;2;15 até 39 Horas;2427,195541200862;4,21637718533900e+02
2024;17;5;Ensino Médio;2;15 até 39 Horas;1816,604767394583;1,92551558008336e+02
2024;21;5;Ensino Médio;2;15 até 39 Horas;1302,128752954058;5,76233735201645e+01
2024;22;5;Ensino Médio;2;15 até 39 Horas;1567,053332226781;2,47550065800892e+02
2024;23;5;Ensino Médio;2;15 até 39 Horas;1151,267423761421;4,99827092729631e+01
2024;24;5;Ensino Médio;2;15 até 39 Horas;1683,974553174609;2,18482924690080e+02
2024;25;5;Ensino Médio;2;15 até 39 Horas;1337,967806220631;7,82098457520079e+01
2024;26;5;Ensino Médio;2;15 até 39 Horas;1500,893785959814;1,03981032993220e+02
2024;27;5;Ensino Médio;2;15 até 39 Horas;1451,334927964597;8,60412974932303e+01
2024;28;5;Ensino Médio;2;15 até 39 Horas;1511,600936555052;1,00681674855561e+02
2024;29;5;Ensino Médio;2;15 até 39 Horas;1334,857984327650;6,38709379949265e+01
2024;31;5;Ensino Médio;2;15 até 39 Horas;2015,124270299645;8,80888726491892e+01
2024;32;5;Ensino Médio;2;15 até 39 Horas;1763,729160197201;9,68297228510093e+01
2024;33;5;Ensino Médio;2;15 até 39 Horas;1915,055391415148;9,08811036594264e+01
2024;35;5;Ensino Médio;2;15 até 39 Horas;2384,062707900874;1,10324103146116e+02
2024;41;5;Ensino Médio;2;15 até 39 Horas;2300,447392668652;1,07948502342655e+02
2024;42;5;Ensino Médio;2;15 até 39 Horas;2840,799355319111;3,93537371413544e+02
2024;43;5;Ensino Médio;2;15 até 39 Horas;2298,257092789145;1,03432878922613e+02
2024;50;5;Ensino Médio;2;15 até 39 Horas;2115,114980952009;2,14281418790139e+02
2024;51;5;Ensino Médio;2;15 até 39 Horas;2447,813424564393;2,22313727718203e+02
2024;52;5;Ensino Médio;2;15 até 39 Horas;2055,067386825055;1,01911783675531e+02
2024;53;5;Ensino Médio;2;15 até 39 Horas;2115,039577510819;1,34221210526704e+02
2024;11;6;Ensino Superior;2;15 até 39 Horas;1713,199019639665;2,54041316030494e+02
2024;12;6;Ensino Superior;2;15 até 39 Horas;2045,121280873851;3,08639380749464e+02
2024;13;6;Ensino Superior;2;15 até 39 Horas;1619,004880743890;1,46371607892051e+02
2024;14;6;Ensino Superior;2;15 até 39 Horas;1950,948565786858;2,58070082760775e+02
2024;15;6;Ensino Superior;2;15 até 39 Horas;1965,305992968869;3,71167620391355e+02
2024;16;6;Ensino Superior;2;15 até 39 Horas;2059,503488137325;5,04734227694905e+02
2024;17;6;Ensino Superior;2;15 até 39 Horas;1418,540188522891;1,51422936106380e+02
2024;21;6;Ensino Superior;2;15 até 39 Horas;1639,165903047733;2,17080764272825e+02
2024;22;6;Ensino Superior;2;15 até 39 Horas;2120,161877535661;5,43404012023785e+02
2024;23;6;Ensino Superior;2;15 até 39 Horas;2013,081316935448;3,39357765801006e+02
2024;24;6;Ensino Superior;2;15 até 39 Horas;1905,896263011224;3,06214635407461e+02
2024;25;6;Ensino Superior;2;15 até 39 Horas;1692,613886693647;2,54093950312922e+02
2024;26;6;Ensino Superior;2;15 até 39 Horas;1165,349049791796;9,49091879055365e+01
2024;27;6;Ensino Superior;2;15 até 39 Horas;1519,117287999424;1,59508688644823e+02
2024;28;6;Ensino Superior;2;15 até 39 Horas;2122,700658228463;3,59237279500092e+02
2024;29;6;Ensino Superior;2;15 até 39 Horas;1834,598183081269;2,71922547062932e+02
2024;31;6;Ensino Superior;2;15 até 39 Horas;1899,373130622388;1,33296092801000e+02
2024;32;6;Ensino Superior;2;15 até 39 Horas;1623,008522076953;1,42334405072794e+02
2024;33;6;Ensino Superior;2;15 até 39 Horas;2074,532878075830;1,43975797944175e+02
2024;35;6;Ensino Superior;2;15 até 39 Horas;2216,081052314112;1,22898399033057e+02
2024;41;6;Ensino Superior;2;15 até 39 Horas;2119,555713390462;2,70631086226082e+02
2024;42;6;Ensino Superior;2;15 até 39 Horas;2868,592836114128;5,29076968658423e+02
2024;43;6;Ensino Superior;2;15 até 39 Horas;2390,491849817311;1,82902790323597e+02
2024;50;6;Ensino Superior;2;15 até 39 Horas;1877,063837125374;1,74781732255478e+02
2024;51;6;Ensino Superior;2;15 até 39 Horas;2161,576363467108;2,98993708631149e+02
2024;52;6;Ensino Superior;2;15 até 39 Horas;2748,187554531673;3,36254671239363e+02
2024;53;6;Ensino Superior;2;15 até 39 Horas;2353,070980274046;3,72082203394298e+02
2024;11;7;Ensino Superior;2;15 até 39 Horas;4903,692794371274;3,69179929280675e+02
2024;12;7;Ensino Superior;2;15 até 39 Horas;3861,262893973084;2,63321210777864e+02
2024;13;7;Ensino Superior;2;15 até 39 Horas;3931,836267590859;7,19190467941959e+02
2024;14;7;Ensino Superior;2;15 até 39 Horas;4511,024005337904;4,98042967537775e+02
2024;15;7;Ensino Superior;2;15 até 39 Horas;4521,116768295077;7,26721835487082e+02
2024;16;7;Ensino Superior;2;15 até 39 Horas;3840,927822542321;3,14510369139036e+02
2024;17;7;Ensino Superior;2;15 até 39 Horas;4922,514185723426;5,72355749503910e+02
2024;21;7;Ensino Superior;2;15 até 39 Horas;3285,224152773623;2,66393505465924e+02
2024;22;7;Ensino Superior;2;15 até 39 Horas;4091,110344776662;4,53389305359764e+02
2024;23;7;Ensino Superior;2;15 até 39 Horas;4313,602378751248;6,34314987507182e+02
2024;24;7;Ensino Superior;2;15 até 39 Horas;4360,439284455657;4,07901994988893e+02
2024;25;7;Ensino Superior;2;15 até 39 Horas;4108,395670609255;4,04173928922138e+02
2024;26;7;Ensino Superior;2;15 até 39 Horas;4492,405464316866;4,35715083334864e+02
2024;27;7;Ensino Superior;2;15 até 39 Horas;5320,101499048313;1,58760353266245e+03
2024;28;7;Ensino Superior;2;15 até 39 Horas;4733,345945479656;6,09984153556217e+02
2024;29;7;Ensino Superior;2;15 até 39 Horas;3392,268085392148;2,85059994624020e+02
2024;31;7;Ensino Superior;2;15 até 39 Horas;4470,387306487564;2,45182913075605e+02
2024;32;7;Ensino Superior;2;15 até 39 Horas;5270,272185008414;3,27494190451020e+02
2024;33;7;Ensino Superior;2;15 até 39 Horas;4805,295834484722;2,16922111429069e+02
2024;35;7;Ensino Superior;2;15 até 39 Horas;5701,826659082132;2,90017640540066e+02
2024;41;7;Ensino Superior;2;15 até 39 Horas;6677,980349148395;1,22551944235355e+03
2024;42;7;Ensino Superior;2;15 até 39 Horas;4870,975091710539;2,38883519001962e+02
2024;43;7;Ensino Superior;2;15 até 39 Horas;6391,966660821434;5,82694690945810e+02
2024;50;7;Ensino Superior;2;15 até 39 Horas;5145,437995024760;5,48372982084505e+02
2024;51;7;Ensino Superior;2;15 até 39 Horas;5426,349571501242;6,35465316223979e+02
2024;52;7;Ensino Superior;2;15 até 39 Horas;4552,941090349117;3,23439985093134e+02
2024;53;7;Ensino Superior;2;15 até 39 Horas;8010,598411441340;6,84573867498995e+02
2024;11;1;Sem Instrução Formal;3;40 até 44 Horas;2142,929235732060;2,11368400381346e+02
2024;12;1;Sem Instrução Formal;3;40 até 44 Horas;1326,735564498522;9,98653401668099e+01
2024;13;1;Sem Instrução Formal;3;40 até 44 Horas;1668,860022588261;3,59691456009770e+02
2024;14;1;Sem Instrução Formal;3;40 até 44 Horas;1547,152149909620;1,92993553124514e+02
2024;15;1;Sem Instrução Formal;3;40 até 44 Horas;1391,889841637265;1,39674950972644e+02
2024;16;1;Sem Instrução Formal;3;40 até 44 Horas;1681,065219382814;1,98130514461946e+02
2024;17;1;Sem Instrução Formal;3;40 até 44 Horas;2215,324923138476;5,29649009211702e+02
2024;21;1;Sem Instrução Formal;3;40 até 44 Horas;1144,894514888893;1,30290552302397e+02
2024;22;1;Sem Instrução Formal;3;40 até 44 Horas;1101,691537621534;2,03081284053316e+02
2024;23;1;Sem Instrução Formal;3;40 até 44 Horas;1248,769989625514;8,02268262740832e+01
2024;24;1;Sem Instrução Formal;3;40 até 44 Horas;1099,536512004880;1,07863377943329e+02
2024;25;1;Sem Instrução Formal;3;40 até 44 Horas;1032,475893279885;8,41857813021035e+01
2024;26;1;Sem Instrução Formal;3;40 até 44 Horas;1197,134369167384;1,06485950734481e+02
2024;27;1;Sem Instrução Formal;3;40 até 44 Horas;1323,893101076252;7,83638779742520e+01
2024;28;1;Sem Instrução Formal;3;40 até 44 Horas;1679,470812497834;3,28506430943986e+02
2024;29;1;Sem Instrução Formal;3;40 até 44 Horas;1324,052361434184;1,08962609718914e+02
2024;31;1;Sem Instrução Formal;3;40 até 44 Horas;2080,351982585117;1,61895262972791e+02
2024;32;1;Sem Instrução Formal;3;40 até 44 Horas;2000,796212607893;2,14555275381929e+02
2024;33;1;Sem Instrução Formal;3;40 até 44 Horas;2392,941108224758;3,06135305967041e+02
2024;35;1;Sem Instrução Formal;3;40 até 44 Horas;2581,117868905061;2,04355816558971e+02
2024;41;1;Sem Instrução Formal;3;40 até 44 Horas;2743,551067076323;2,35115864336461e+02
2024;42;1;Sem Instrução Formal;3;40 até 44 Horas;2585,770756496740;1,09572417917438e+02
2024;43;1;Sem Instrução Formal;3;40 até 44 Horas;2383,705189571420;3,89465789359654e+02
2024;50;1;Sem Instrução Formal;3;40 até 44 Horas;2236,235832445032;3,58285694705027e+02
2024;51;1;Sem Instrução Formal;3;40 até 44 Horas;2968,442098098590;4,06925303018330e+02
2024;52;1;Sem Instrução Formal;3;40 até 44 Horas;1944,850118419039;1,07776578477320e+02
2024;53;1;Sem Instrução Formal;3;40 até 44 Horas;2059,680937796325;2,87679510584805e+02
2024;11;2;Ensino Fundamental;3;40 até 44 Horas;2618,158023302282;2,64241105333080e+02
2024;12;2;Ensino Fundamental;3;40 até 44 Horas;1613,989334789758;7,69874446093220e+01
2024;13;2;Ensino Fundamental;3;40 até 44 Horas;1379,138363461540;5,80463761850671e+01
2024;14;2;Ensino Fundamental;3;40 até 44 Horas;1590,716002924940;7,99811777309172e+01
2024;15;2;Ensino Fundamental;3;40 até 44 Horas;1488,529562585981;6,41455558293682e+01
2024;16;2;Ensino Fundamental;3;40 até 44 Horas;1682,360569435936;1,45676436197287e+02
2024;17;2;Ensino Fundamental;3;40 até 44 Horas;2027,015032233522;1,60644461999700e+02
2024;21;2;Ensino Fundamental;3;40 até 44 Horas;1605,225848018887;2,63744409591348e+02
2024;22;2;Ensino Fundamental;3;40 até 44 Horas;1357,327051349169;6,22381715366901e+01
2024;23;2;Ensino Fundamental;3;40 até 44 Horas;1257,257246040011;3,15457121919707e+01
2024;24;2;Ensino Fundamental;3;40 até 44 Horas;1427,572715404403;8,76990596058986e+01
2024;25;2;Ensino Fundamental;3;40 até 44 Horas;1305,549889702417;4,12476230357174e+01
2024;26;2;Ensino Fundamental;3;40 até 44 Horas;1368,179072272428;4,98785601720965e+01
2024;27;2;Ensino Fundamental;3;40 até 44 Horas;1506,698053775800;6,01854793441289e+01
2024;28;2;Ensino Fundamental;3;40 até 44 Horas;1609,365969408666;1,18855855513761e+02
2024;29;2;Ensino Fundamental;3;40 até 44 Horas;1398,908312245743;4,19466457310437e+01
2024;31;2;Ensino Fundamental;3;40 até 44 Horas;2040,732761964085;4,43235123242824e+01
2024;32;2;Ensino Fundamental;3;40 até 44 Horas;1918,160045592184;4,98996274233226e+01
2024;33;2;Ensino Fundamental;3;40 até 44 Horas;1828,373308169862;5,68297548014805e+01
2024;35;2;Ensino Fundamental;3;40 até 44 Horas;2218,416872342504;6,55591300407905e+01
2024;41;2;Ensino Fundamental;3;40 até 44 Horas;2254,254179674547;5,46417463488616e+01
2024;42;2;Ensino Fundamental;3;40 até 44 Horas;2510,330681574383;5,72545455487414e+01
2024;43;2;Ensino Fundamental;3;40 até 44 Horas;2136,524440499752;6,24454639252402e+01
2024;50;2;Ensino Fundamental;3;40 até 44 Horas;2353,418471104904;8,19865329081492e+01
2024;51;2;Ensino Fundamental;3;40 até 44 Horas;2643,373387119545;1,21530611453654e+02
2024;52;2;Ensino Fundamental;3;40 até 44 Horas;2451,262819695030;2,18780694157439e+02
2024;53;2;Ensino Fundamental;3;40 até 44 Horas;2059,514660423694;1,15112351831095e+02
2024;11;3;Ensino Fundamental;3;40 até 44 Horas;2223,145797394885;2,46032043684179e+02
2024;12;3;Ensino Fundamental;3;40 até 44 Horas;1800,239820395476;1,07152640223099e+02
2024;13;3;Ensino Fundamental;3;40 até 44 Horas;1676,563874205078;8,46541574794431e+01
2024;14;3;Ensino Fundamental;3;40 até 44 Horas;2025,409914209512;2,19411123180401e+02
2024;15;3;Ensino Fundamental;3;40 até 44 Horas;1952,443680604593;1,41331605900465e+02
2024;16;3;Ensino Fundamental;3;40 até 44 Horas;2020,685097855388;2,50535703921645e+02
2024;17;3;Ensino Fundamental;3;40 até 44 Horas;1970,106982955671;1,44380278897459e+02
2024;21;3;Ensino Fundamental;3;40 até 44 Horas;1672,702290132144;2,33538815988962e+02
2024;22;3;Ensino Fundamental;3;40 até 44 Horas;1872,008971060092;2,57483566612944e+02
2024;23;3;Ensino Fundamental;3;40 até 44 Horas;1650,755142834124;1,22371185410639e+02
2024;24;3;Ensino Fundamental;3;40 até 44 Horas;1487,329041217921;7,71772742805559e+01
2024;25;3;Ensino Fundamental;3;40 até 44 Horas;1484,875383021342;8,27380860910779e+01
2024;26;3;Ensino Fundamental;3;40 até 44 Horas;1581,319304743073;8,80853833952288e+01
2024;27;3;Ensino Fundamental;3;40 até 44 Horas;1570,960106638148;6,99109155455253e+01
2024;28;3;Ensino Fundamental;3;40 até 44 Horas;1791,950657455688;2,34743802784840e+02
2024;29;3;Ensino Fundamental;3;40 até 44 Horas;1875,797786188472;1,70800815277136e+02
2024;31;3;Ensino Fundamental;3;40 até 44 Horas;2068,183055794496;7,25113005702892e+01
2024;32;3;Ensino Fundamental;3;40 até 44 Horas;2367,705779972363;1,72684224882368e+02
2024;33;3;Ensino Fundamental;3;40 até 44 Horas;1990,566253141249;7,50820694874754e+01
2024;35;3;Ensino Fundamental;3;40 até 44 Horas;2343,119250008190;8,76766841295929e+01
2024;41;3;Ensino Fundamental;3;40 até 44 Horas;2450,347067611372;9,03682426237462e+01
2024;42;3;Ensino Fundamental;3;40 até 44 Horas;2622,048063414278;6,71450555382085e+01
2024;43;3;Ensino Fundamental;3;40 até 44 Horas;2544,332011599757;1,72423462878664e+02
2024;50;3;Ensino Fundamental;3;40 até 44 Horas;2190,317908447153;1,06557172262506e+02
2024;51;3;Ensino Fundamental;3;40 até 44 Horas;2833,850516684965;1,91031947897099e+02
2024;52;3;Ensino Fundamental;3;40 até 44 Horas;2658,457111385627;2,06851424182635e+02
2024;53;3;Ensino Fundamental;3;40 até 44 Horas;2118,092018334214;1,21504555743848e+02
2024;11;4;Ensino Médio;3;40 até 44 Horas;2686,213506300692;3,62875671432587e+02
2024;12;4;Ensino Médio;3;40 até 44 Horas;1695,234446411976;7,00974518889149e+01
2024;13;4;Ensino Médio;3;40 até 44 Horas;1453,634014912636;9,26257719772131e+01
2024;14;4;Ensino Médio;3;40 até 44 Horas;1660,382663072811;1,41633475241127e+02
2024;15;4;Ensino Médio;3;40 até 44 Horas;1624,380437630035;1,24922669213903e+02
2024;16;4;Ensino Médio;3;40 até 44 Horas;1943,513644654797;2,31282863988559e+02
2024;17;4;Ensino Médio;3;40 até 44 Horas;1766,768745321607;9,84786064163681e+01
2024;21;4;Ensino Médio;3;40 até 44 Horas;1523,974079688589;1,05751168193142e+02
2024;22;4;Ensino Médio;3;40 até 44 Horas;1579,314661514577;1,38940339433231e+02
2024;23;4;Ensino Médio;3;40 até 44 Horas;1554,149111031869;8,88631732191050e+01
2024;24;4;Ensino Médio;3;40 até 44 Horas;1428,771018950075;6,66769778610706e+01
2024;25;4;Ensino Médio;3;40 até 44 Horas;1369,113879670165;7,53104308420496e+01
2024;26;4;Ensino Médio;3;40 até 44 Horas;1492,233971213667;9,17917466070151e+01
2024;27;4;Ensino Médio;3;40 até 44 Horas;1839,151973968853;1,73357754209436e+02
2024;28;4;Ensino Médio;3;40 até 44 Horas;2002,614428432536;2,77630175641078e+02
2024;29;4;Ensino Médio;3;40 até 44 Horas;1503,687341958591;1,27335876991694e+02
2024;31;4;Ensino Médio;3;40 até 44 Horas;2017,595514688494;6,04760893828579e+01
2024;32;4;Ensino Médio;3;40 até 44 Horas;2507,292022945574;2,76746427340575e+02
2024;33;4;Ensino Médio;3;40 até 44 Horas;1747,874362230437;5,39053890681083e+01
2024;35;4;Ensino Médio;3;40 até 44 Horas;2221,401137700066;7,77765042625530e+01
2024;41;4;Ensino Médio;3;40 até 44 Horas;2624,171059705191;1,44931443611671e+02
2024;42;4;Ensino Médio;3;40 até 44 Horas;2420,302395715490;7,21540158810050e+01
2024;43;4;Ensino Médio;3;40 até 44 Horas;2399,002515538575;1,59683898619866e+02
2024;50;4;Ensino Médio;3;40 até 44 Horas;2288,384038878791;1,21472731810232e+02
2024;51;4;Ensino Médio;3;40 até 44 Horas;2494,216973664298;1,36896069470290e+02
2024;52;4;Ensino Médio;3;40 até 44 Horas;2235,762090763435;1,61472792875863e+02
2024;53;4;Ensino Médio;3;40 até 44 Horas;2074,744597822776;1,44221647195287e+02
2024;11;5;Ensino Médio;3;40 até 44 Horas;2401,530356280459;8,25848467141037e+01
2024;12;5;Ensino Médio;3;40 até 44 Horas;2098,915275263424;8,62018764307405e+01
2024;13;5;Ensino Médio;3;40 até 44 Horas;1975,359200981890;5,35086702840835e+01
2024;14;5;Ensino Médio;3;40 até 44 Horas;2063,913693736516;1,44628248363316e+02
2024;15;5;Ensino Médio;3;40 até 44 Horas;2133,902253595012;1,30767720767190e+02
2024;16;5;Ensino Médio;3;40 até 44 Horas;2195,036021366634;1,01172088910211e+02
2024;17;5;Ensino Médio;3;40 até 44 Horas;2253,532652196550;1,04458711790088e+02
2024;21;5;Ensino Médio;3;40 até 44 Horas;2141,521732702167;2,19713449720602e+02
2024;22;5;Ensino Médio;3;40 até 44 Horas;1878,024308592791;1,44031551524843e+02
2024;23;5;Ensino Médio;3;40 até 44 Horas;1854,530113105377;4,96162959966971e+01
2024;24;5;Ensino Médio;3;40 até 44 Horas;2084,950759793755;1,81787600650977e+02
2024;25;5;Ensino Médio;3;40 até 44 Horas;1845,466837141655;6,73965323464941e+01
2024;26;5;Ensino Médio;3;40 até 44 Horas;1886,596747375011;7,42596572440710e+01
2024;27;5;Ensino Médio;3;40 até 44 Horas;1826,506644313294;5,54852438527128e+01
2024;28;5;Ensino Médio;3;40 até 44 Horas;2037,054345911245;1,60968593874198e+02
2024;29;5;Ensino Médio;3;40 até 44 Horas;1997,633879038120;1,29664117267249e+02
2024;31;5;Ensino Médio;3;40 até 44 Horas;2334,131285673704;4,28546810720764e+01
2024;32;5;Ensino Médio;3;40 até 44 Horas;2455,548478969962;7,07358915235043e+01
2024;33;5;Ensino Médio;3;40 até 44 Horas;2493,055981084702;5,56841240265074e+01
2024;35;5;Ensino Médio;3;40 até 44 Horas;2557,075360211775;3,78578966365688e+01
2024;41;5;Ensino Médio;3;40 até 44 Horas;2841,345243415955;8,06842658823515e+01
2024;42;5;Ensino Médio;3;40 até 44 Horas;2931,681957728670;4,73042867303145e+01
2024;43;5;Ensino Médio;3;40 até 44 Horas;2682,674885133184;5,90706280431701e+01
2024;50;5;Ensino Médio;3;40 até 44 Horas;2709,085010193793;9,43699361931671e+01
2024;51;5;Ensino Médio;3;40 até 44 Horas;2799,427295755439;8,53597481537393e+01
2024;52;5;Ensino Médio;3;40 até 44 Horas;2363,567552271586;5,01534139555868e+01
2024;53;5;Ensino Médio;3;40 até 44 Horas;2597,173564485850;8,65129846706853e+01
2024;11;6;Ensino Superior;3;40 até 44 Horas;2337,528299301522;1,53817261010659e+02
2024;12;6;Ensino Superior;3;40 até 44 Horas;2871,524331713176;4,13466603299654e+02
2024;13;6;Ensino Superior;3;40 até 44 Horas;2501,490999490404;2,63965276572837e+02
2024;14;6;Ensino Superior;3;40 até 44 Horas;2716,003519476541;2,94724712729392e+02
2024;15;6;Ensino Superior;3;40 até 44 Horas;2150,694489507111;1,10706601505512e+02
2024;16;6;Ensino Superior;3;40 até 44 Horas;3610,752484586566;1,15419524040026e+03
2024;17;6;Ensino Superior;3;40 até 44 Horas;2760,790525295948;2,82015000881503e+02
2024;21;6;Ensino Superior;3;40 até 44 Horas;2345,894828170067;1,77999739082015e+02
2024;22;6;Ensino Superior;3;40 até 44 Horas;1923,050652057818;2,73885305236925e+02
2024;23;6;Ensino Superior;3;40 até 44 Horas;2627,979021102894;3,02498713263531e+02
2024;24;6;Ensino Superior;3;40 até 44 Horas;1861,385363009319;1,66868938296869e+02
2024;25;6;Ensino Superior;3;40 até 44 Horas;2786,243201397526;4,52836468341666e+02
2024;26;6;Ensino Superior;3;40 até 44 Horas;2280,268169580740;1,54097257659355e+02
2024;27;6;Ensino Superior;3;40 até 44 Horas;2743,926875709039;4,56474048891101e+02
2024;28;6;Ensino Superior;3;40 até 44 Horas;1980,040418516286;1,15017070766409e+02
2024;29;6;Ensino Superior;3;40 até 44 Horas;2357,143928606419;3,75697466617418e+02
2024;31;6;Ensino Superior;3;40 até 44 Horas;2805,354918661115;1,37326256012257e+02
2024;32;6;Ensino Superior;3;40 até 44 Horas;2685,825725287437;1,94062574476819e+02
2024;33;6;Ensino Superior;3;40 até 44 Horas;3473,974320914468;2,32938194466233e+02
2024;35;6;Ensino Superior;3;40 até 44 Horas;3268,791171859909;1,55211001391949e+02
2024;41;6;Ensino Superior;3;40 até 44 Horas;2877,713142196496;1,26149039979815e+02
2024;42;6;Ensino Superior;3;40 até 44 Horas;3525,583782740657;1,98913795638432e+02
2024;43;6;Ensino Superior;3;40 até 44 Horas;3443,088302792391;1,93306134656625e+02
