ano;UF;escolaridade;escolaridade_adj;horas_trabalhadas;faixa_horas_trabalhadas;renda_bruta;se
2022;35;3;Ensino Fundamental;4;44 até 48 Horas;2107,571679850061;1,80165870800443e+02
2022;41;3;Ensino Fundamental;4;44 até 48 Horas;2466,503848783806;2,81036858525487e+02
2022;42;3;Ensino Fundamental;4;44 até 48 Horas;2324,767881188233;1,92628664676375e+02
2022;43;3;Ensino Fundamental;4;44 até 48 Horas;2058,935749037000;1,02694134603233e+02
2022;50;3;Ensino Fundamental;4;44 até 48 Horas;2606,267573352520;3,23178221279850e+02
2022;51;3;Ensino Fundamental;4;44 até 48 Horas;2076,819237353751;3,22733077225046e+02
2022;52;3;Ensino Fundamental;4;44 até 48 Horas;2204,421987452241;3,91288898791278e+02
2022;53;3;Ensino Fundamental;4;44 até 48 Horas;1831,703120595242;1,91611156253426e+02
2022;11;4;Ensino Médio;4;44 até 48 Horas;1858,911084629565;4,02097064087439e+02
2022;12;4;Ensino Médio;4;44 até 48 Horas;1147,608285027619;1,24828242586049e+02
2022;13;4;Ensino Médio;4;44 até 48 Horas;1821,817029665496;4,31743295687361e+02
2022;14;4;Ensino Médio;4;44 até 48 Horas;1874,091274107937;2,51248067221143e+02
2022;15;4;Ensino Médio;4;44 até 48 Horas;1825,001120659204;2,53177516623236e+02
2022;16;4;Ensino Médio;4;44 até 48 Horas;1233,169585741281;1,77261927816454e+02
2022;17;4;Ensino Médio;4;44 até 48 Horas;1333,162337873676;1,53012710793599e+02
2022;21;4;Ensino Médio;4;44 até 48 Horas;1121,538654299412;1,49863932048557e+02
2022;22;4;Ensino Médio;4;44 até 48 Horas;1075,828692563811;2,34351100655247e+02
2022;23;4;Ensino Médio;4;44 até 48 Horas;1439,873968029175;1,13894355686745e+02
2022;24;4;Ensino Médio;4;44 até 48 Horas;1357,767212492550;1,62571131964596e+02
2022;25;4;Ensino Médio;4;44 até 48 Horas;1213,637097106400;2,01160324150348e+02
2022;26;4;Ensino Médio;4;44 até 48 Horas;1178,120010921005;6,46687583036098e+01
2022;27;4;Ensino Médio;4;44 até 48 Horas;1344,719395543193;6,08069398541838e+01
2022;28;4;Ensino Médio;4;44 até 48 Horas;1020,802947285241;2,01353466727059e+02
2022;29;4;Ensino Médio;4;44 até 48 Horas;1240,305287210633;1,04164641408315e+02
2022;31;4;Ensino Médio;4;44 até 48 Horas;1731,154133015158;8,72844415807025e+01
2022;32;4;Ensino Médio;4;44 até 48 Horas;1678,047452465083;2,02143473130808e+02
2022;33;4;Ensino Médio;4;44 até 48 Horas;1770,741955355684;1,37651581401553e+02
2022;35;4;Ensino Médio;4;44 até 48 Horas;2133,889719028734;2,15732322126703e+02
2022;41;4;Ensino Médio;4;44 até 48 Horas;2323,048941881468;2,18875949828581e+02
2022;42;4;Ensino Médio;4;44 até 48 Horas;2103,458777544811;1,56695484731487e+02
2022;43;4;Ensino Médio;4;44 até 48 Horas;1847,921269546143;1,39710293655806e+02
2022;50;4;Ensino Médio;4;44 até 48 Horas;2108,513064283819;3,25079393847381e+02
2022;51;4;Ensino Médio;4;44 até 48 Horas;1795,332053420059;1,51673925176507e+02
2022;52;4;Ensino Médio;4;44 até 48 Horas;2050,773934644802;1,98042242334166e+02
2022;53;4;Ensino Médio;4;44 até 48 Horas;2423,344001834831;4,40062054486678e+02
2022;11;5;Ensino Médio;4;44 até 48 Horas;2090,547371843492;1,43258577537842e+02
2022;12;5;Ensino Médio;4;44 até 48 Horas;1801,048218315345;2,50115828404500e+02
2022;13;5;Ensino Médio;4;44 até 48 Horas;1671,687445812739;9,83313954024109e+01
2022;14;5;Ensino Médio;4;44 até 48 Horas;2161,176330006624;2,80479155604023e+02
2022;15;5;Ensino Médio;4;44 até 48 Horas;1996,631444416419;3,33487503258590e+02
2022;16;5;Ensino Médio;4;44 até 48 Horas;2236,704874117351;6,38597997025944e+02
2022;17;5;Ensino Médio;4;44 até 48 Horas;2105,060200567628;4,27677689131384e+02
2022;21;5;Ensino Médio;4;44 até 48 Horas;1670,022997742856;1,10278828835127e+02
2022;22;5;Ensino Médio;4;44 até 48 Horas;1570,223089134664;1,25006012841123e+02
2022;23;5;Ensino Médio;4;44 até 48 Horas;1985,239726739635;3,11554640696418e+02
2022;24;5;Ensino Médio;4;44 até 48 Horas;1786,065779778693;1,55054584901745e+02
2022;25;5;Ensino Médio;4;44 até 48 Horas;1870,192801181039;4,49069876115054e+02
2022;26;5;Ensino Médio;4;44 até 48 Horas;1401,716287794744;4,75970735276684e+01
2022;27;5;Ensino Médio;4;44 até 48 Horas;1518,011999479296;7,05495100022054e+01
2022;28;5;Ensino Médio;4;44 até 48 Horas;1568,331228692641;1,27788645795420e+02
2022;29;5;Ensino Médio;4;44 até 48 Horas;1794,036343707490;1,46043392345031e+02
2022;31;5;Ensino Médio;4;44 até 48 Horas;1948,176477104298;7,01374035636531e+01
2022;32;5;Ensino Médio;4;44 até 48 Horas;1871,836859091370;8,75997384525296e+01
2022;33;5;Ensino Médio;4;44 até 48 Horas;2054,748587767163;9,68374395362524e+01
2022;35;5;Ensino Médio;4;44 até 48 Horas;2104,634086667279;6,20003535070760e+01
2022;41;5;Ensino Médio;4;44 até 48 Horas;2376,121926534212;8,52223564056414e+01
2022;42;5;Ensino Médio;4;44 até 48 Horas;2833,909139718494;1,54401621027868e+02
2022;43;5;Ensino Médio;4;44 até 48 Horas;2174,067510258137;1,22404703145922e+02
2022;50;5;Ensino Médio;4;44 até 48 Horas;2514,438889560171;1,60620684031638e+02
2022;51;5;Ensino Médio;4;44 até 48 Horas;2287,915483870484;1,27253056358722e+02
2022;52;5;Ensino Médio;4;44 até 48 Horas;2206,836321927717;1,19563018692176e+02
2022;53;5;Ensino Médio;4;44 até 48 Horas;2554,571825008730;4,13047994930979e+02
2022;11;6;Ensino Superior;4;44 até 48 Horas;3352,875399256972;1,00718192040156e+03
2022;12;6;Ensino Superior;4;44 até 48 Horas;2328,096251546492;7,41646989087585e+02
2022;13;6;Ensino Superior;4;44 até 48 Horas;1815,697771183912;1,88434853195787e+02
2022;14;6;Ensino Superior;4;44 até 48 Horas;2807,213009292763;7,40404668083839e+02
2022;15;6;Ensino Superior;4;44 até 48 Horas;4478,661866802305;2,76541525827866e+03
2022;16;6;Ensino Superior;4;44 até 48 Horas;2587,245819819711;7,23225129158091e+02
2022;17;6;Ensino Superior;4;44 até 48 Horas;1557,437493137890;3,15320123112710e+02
2022;21;6;Ensino Superior;4;44 até 48 Horas;2318,084089044625;8,04347057913180e+02
2022;22;6;Ensino Superior;4;44 até 48 Horas;1509,941934768925;1,97675845680476e+02
2022;23;6;Ensino Superior;4;44 até 48 Horas;1742,670207845264;2,46477187588387e+02
2022;24;6;Ensino Superior;4;44 até 48 Horas;1657,613829680509;5,99297313209212e+02
2022;25;6;Ensino Superior;4;44 até 48 Horas;1590,054537603993;2,27998021874792e+02
2022;26;6;Ensino Superior;4;44 até 48 Horas;3052,383270072559;6,97336282021134e+02
2022;27;6;Ensino Superior;4;44 até 48 Horas;1568,211319086668;1,76381287559718e+02
2022;28;6;Ensino Superior;4;44 até 48 Horas;2507,069120524055;7,57340438282749e+02
2022;29;6;Ensino Superior;4;44 até 48 Horas;1691,309069153546;1,58653729696040e+02
2022;31;6;Ensino Superior;4;44 até 48 Horas;2533,690984695432;3,13859782635843e+02
2022;32;6;Ensino Superior;4;44 até 48 Horas;4979,502272048411;1,08088084939093e+03
2022;33;6;Ensino Superior;4;44 até 48 Horas;2943,530596390084;2,38696718038407e+02
2022;35;6;Ensino Superior;4;44 até 48 Horas;3204,733153710341;2,98375359400524e+02
2022;41;6;Ensino Superior;4;44 até 48 Horas;2696,976917473239;3,62970250434556e+02
2022;42;6;Ensino Superior;4;44 até 48 Horas;2999,213697018711;3,65766299007966e+02
2022;43;6;Ensino Superior;4;44 até 48 Horas;3871,689467270022;5,61113857082901e+02
2022;50;6;Ensino Superior;4;44 até 48 Horas;3963,008938200946;1,77351234689077e+03
2022;51;6;Ensino Superior;4;44 até 48 Horas;2285,521770121185;2,79812218855984e+02
2022;52;6;Ensino Superior;4;44 até 48 Horas;2912,401879802881;5,82367519540124e+02
2022;53;6;Ensino Superior;4;44 até 48 Horas;2401,468198883516;2,80068490751474e+02
2022;11;7;Ensino Superior;4;44 até 48 Horas;3617,630462479366;6,83692547605086e+02
2022;12;7;Ensino Superior;4;44 até 48 Horas;4370,569574555927;5,27464225250887e+02
2022;13;7;Ensino Superior;4;44 até 48 Horas;3530,497907566082;3,79828015818272e+02
2022;14;7;Ensino Superior;4;44 até 48 Horas;5108,797405984315;6,88223738057576e+02
2022;15;7;Ensino Superior;4;44 até 48 Horas;5755,112141415771;1,31879073958368e+03
2022;16;7;Ensino Superior;4;44 até 48 Horas;4740,371075158913;1,05601667741888e+03
2022;17;7;Ensino Superior;4;44 até 48 Horas;5588,541557845298;1,91479784541636e+03
2022;21;7;Ensino Superior;4;44 até 48 Horas;4059,887421498055;9,53437594491763e+02
2022;22;7;Ensino Superior;4;44 até 48 Horas;4810,246746980826;1,46512627282840e+03
2022;23;7;Ensino Superior;4;44 até 48 Horas;3292,207290492629;6,63904976634355e+02
2022;24;7;Ensino Superior;4;44 até 48 Horas;2876,186720460671;4,24165988006770e+02
2022;25;7;Ensino Superior;4;44 até 48 Horas;3814,700249153379;7,11468333933254e+02
2022;26;7;Ensino Superior;4;44 até 48 Horas;3759,805512099669;3,63908165277491e+02
2022;27;7;Ensino Superior;4;44 até 48 Horas;3615,237483544694;4,78010494614372e+02
2022;28;7;Ensino Superior;4;44 até 48 Horas;3443,108541833653;6,13559959914630e+02
2022;29;7;Ensino Superior;4;44 até 48 Horas;6555,167131894122;1,73868834140611e+03
2022;31;7;Ensino Superior;4;44 até 48 Horas;4334,004170504387;3,52346529993324e+02
2022;32;7;Ensino Superior;4;44 até 48 Horas;4301,297774300991;5,74380157756784e+02
2022;33;7;Ensino Superior;4;44 até 48 Horas;6023,114294258419;4,48737967962970e+02
2022;35;7;Ensino Superior;4;44 até 48 Horas;6650,756037760432;7,61546596515359e+02
2022;41;7;Ensino Superior;4;44 até 48 Horas;5154,618270356672;7,30112035951491e+02
2022;42;7;Ensino Superior;4;44 até 48 Horas;5302,068751216567;5,24322215177097e+02
2022;43;7;Ensino Superior;4;44 até 48 Horas;5993,940511281360;1,23539659340589e+03
2022;50;7;Ensino Superior;4;44 até 48 Horas;4822,798847226991;6,19545290407950e+02
2022;51;7;Ensino Superior;4;44 até 48 Horas;6195,177661900380;1,98841611446947e+03
2022;52;7;Ensino Superior;4;44 até 48 Horas;3933,638153153704;4,51794259476924e+02
2022;53;7;Ensino Superior;4;44 até 48 Horas;5605,787750662675;7,33894436018869e+02
2022;11;1;Sem Instrução Formal;5;49 Horas +;2629,893371994274;6,19534750806351e+02
2022;12;1;Sem Instrução Formal;5;49 Horas +;2226,405054176654;7,45301734975083e+02
2022;13;1;Sem Instrução Formal;5;49 Horas +;1297,651996691583;1,88815247383552e+02
2022;14;1;Sem Instrução Formal;5;49 Horas +;1576,102422879189;2,33341047543468e+02
2022;15;1;Sem Instrução Formal;5;49 Horas +;1406,633479925303;2,41241200140900e+02
2022;16;1;Sem Instrução Formal;5;49 Horas +;985,193172886042;2,19076291519771e+02
2022;17;1;Sem Instrução Formal;5;49 Horas +;1719,181474609917;1,98494339138450e+02
2022;21;1;Sem Instrução Formal;5;49 Horas +;996,995140959760;1,19251574599009e+02
2022;22;1;Sem Instrução Formal;5;49 Horas +;688,282076115575;1,48703818168813e+02
2022;23;1;Sem Instrução Formal;5;49 Horas +;885,860545710371;1,12515674924421e+02
2022;24;1;Sem Instrução Formal;5;49 Horas +;1157,333682439683;1,92108408948841e+02
2022;25;1;Sem Instrução Formal;5;49 Horas +;1092,917243327721;1,66392574245199e+02
2022;26;1;Sem Instrução Formal;5;49 Horas +;856,361362430051;1,02654580937981e+02
2022;27;1;Sem Instrução Formal;5;49 Horas +;1376,319850066964;2,04975599124084e+02
2022;28;1;Sem Instrução Formal;5;49 Horas +;1073,304430612913;1,92089612091580e+02
2022;29;1;Sem Instrução Formal;5;49 Horas +;959,896908327272;9,14591797439314e+01
2022;31;1;Sem Instrução Formal;5;49 Horas +;1326,889205107674;1,38842535280442e+02
2022;32;1;Sem Instrução Formal;5;49 Horas +;1321,446515308447;3,00779319044797e+02
2022;33;1;Sem Instrução Formal;5;49 Horas +;2325,482743497849;4,18336723646860e+02
2022;35;1;Sem Instrução Formal;5;49 Horas +;2392,894158137678;3,01100775489710e+02
2022;41;1;Sem Instrução Formal;5;49 Horas +;4021,926805721758;1,04411066738067e+03
2022;42;1;Sem Instrução Formal;5;49 Horas +;4096,104938057872;1,16622406194871e+03
2022;43;1;Sem Instrução Formal;5;49 Horas +;2212,637615942748;3,92557260481332e+02
2022;50;1;Sem Instrução Formal;5;49 Horas +;1875,979502640963;4,81629978419633e+02
2022;51;1;Sem Instrução Formal;5;49 Horas +;3058,044221561759;5,83394480676369e+02
2022;52;1;Sem Instrução Formal;5;49 Horas +;2015,320633757792;3,32851827727465e+02
2022;53;1;Sem Instrução Formal;5;49 Horas +;1802,825457715810;1,96970423320655e+02
2022;11;2;Ensino Fundamental;5;49 Horas +;3571,431946242368;1,39545410025570e+03
2022;12;2;Ensino Fundamental;5;49 Horas +;3087,495451506657;1,21408752067650e+03
2022;13;2;Ensino Fundamental;5;49 Horas +;1351,136481653958;1,93767950575926e+02
2022;14;2;Ensino Fundamental;5;49 Horas +;1744,976041718458;2,84498007062748e+02
2022;15;2;Ensino Fundamental;5;49 Horas +;1536,547287878423;1,36241833896826e+02
2022;16;2;Ensino Fundamental;5;49 Horas +;2154,621500845441;7,61755834492999e+02
2022;17;2;Ensino Fundamental;5;49 Horas +;2132,337752453038;2,95094024086244e+02
2022;21;2;Ensino Fundamental;5;49 Horas +;1367,805995717974;2,74734110265228e+02
2022;22;2;Ensino Fundamental;5;49 Horas +;1226,152895881803;1,24561208563036e+02
2022;23;2;Ensino Fundamental;5;49 Horas +;1277,581200229019;9,78845785708984e+01
2022;24;2;Ensino Fundamental;5;49 Horas +;1566,403188936887;3,42159429394172e+02
2022;25;2;Ensino Fundamental;5;49 Horas +;1327,900975407343;9,88066396462087e+01
2022;26;2;Ensino Fundamental;5;49 Horas +;1309,633390684913;1,00737589845811e+02
2022;27;2;Ensino Fundamental;5;49 Horas +;1552,880780603154;1,88668833222138e+02
2022;28;2;Ensino Fundamental;5;49 Horas +;1495,938437153403;3,04249196424478e+02
2022;29;2;Ensino Fundamental;5;49 Horas +;1230,885936879154;8,93100426853570e+01
2022;31;2;Ensino Fundamental;5;49 Horas +;2245,383557574904;1,21389904874947e+02
2022;32;2;Ensino Fundamental;5;49 Horas +;2300,274305810082;2,41232638287485e+02
2022;33;2;Ensino Fundamental;5;49 Horas +;1851,388094305435;1,30095286765272e+02
2022;35;2;Ensino Fundamental;5;49 Horas +;2320,479109573909;1,58997145860207e+02
2022;41;2;Ensino Fundamental;5;49 Horas +;2941,671096372078;3,05248434767406e+02
2022;42;2;Ensino Fundamental;5;49 Horas +;3357,222821194614;3,09082662740052e+02
2022;43;2;Ensino Fundamental;5;49 Horas +;3350,225262621860;3,00485361816163e+02
2022;50;2;Ensino Fundamental;5;49 Horas +;3170,382832588039;4,46125340465617e+02
2022;51;2;Ensino Fundamental;5;49 Horas +;3409,872260587011;2,91062878613023e+02
2022;52;2;Ensino Fundamental;5;49 Horas +;2245,583992403810;1,76626460135266e+02
2022;53;2;Ensino Fundamental;5;49 Horas +;2045,207432780954;1,65640183185330e+02
2022;11;3;Ensino Fundamental;5;49 Horas +;2890,660913489492;8,83877225504353e+02
2022;12;3;Ensino Fundamental;5;49 Horas +;1507,393714072272;1,56824584098474e+02
2022;13;3;Ensino Fundamental;5;49 Horas +;2183,685907015879;4,34648512355196e+02
2022;14;3;Ensino Fundamental;5;49 Horas +;2299,197262249003;6,95845175613831e+02
2022;15;3;Ensino Fundamental;5;49 Horas +;2404,953999238399;4,15145012954381e+02
2022;16;3;Ensino Fundamental;5;49 Horas +;2962,558160856162;1,32571689549969e+03
2022;17;3;Ensino Fundamental;5;49 Horas +;2920,519201409465;8,43816623755733e+02
2022;21;3;Ensino Fundamental;5;49 Horas +;1267,370201949468;2,27006556900798e+02
2022;22;3;Ensino Fundamental;5;49 Horas +;1894,118393387334;5,68052669312664e+02
2022;23;3;Ensino Fundamental;5;49 Horas +;1496,850980025009;1,31181955739493e+02
2022;24;3;Ensino Fundamental;5;49 Horas +;1317,835411137283;2,02747481264659e+02
2022;25;3;Ensino Fundamental;5;49 Horas +;1505,591648990988;1,75673477313478e+02
2022;26;3;Ensino Fundamental;5;49 Horas +;1380,089424612358;1,89654919940844e+02
2022;27;3;Ensino Fundamental;5;49 Horas +;3021,369764368249;1,11301161774447e+03
2022;28;3;Ensino Fundamental;5;49 Horas +;1377,852144257769;2,25240913368057e+02
2022;29;3;Ensino Fundamental;5;49 Horas +;1221,445945162790;1,13185827540423e+02
2022;31;3;Ensino Fundamental;5;49 Horas +;2287,244389026713;1,53560224274911e+02
2022;32;3;Ensino Fundamental;5;49 Horas +;2126,580780318428;2,29223740012221e+02
2022;33;3;Ensino Fundamental;5;49 Horas +;1930,649948293060;1,41468128482723e+02
2022;35;3;Ensino Fundamental;5;49 Horas +;2367,474071192776;2,05300813842406e+02
2022;41;3;Ensino Fundamental;5;49 Horas +;3217,185814040410;2,93144624428221e+02
2022;42;3;Ensino Fundamental;5;49 Horas +;3352,692582463895;2,62727537014574e+02
2022;43;3;Ensino Fundamental;5;49 Horas +;3464,955081121834;3,06514855569672e+02
2022;50;3;Ensino Fundamental;5;49 Horas +;2632,715428718638;4,55361838588853e+02
2022;51;3;Ensino Fundamental;5;49 Horas +;3511,408525314668;6,68375919067012e+02
2022;52;3;Ensino Fundamental;5;49 Horas +;3417,779086590986;8,90997529862447e+02
2022;53;3;Ensino Fundamental;5;49 Horas +;2170,890488676533;3,33887833556835e+02
2022;11;4;Ensino Médio;5;49 Horas +;1909,598341881935;2,38879915483051e+02
2022;12;4;Ensino Médio;5;49 Horas +;2975,387339116698;2,00654355124397e+03
2022;13;4;Ensino Médio;5;49 Horas +;1022,848613983313;9,56761607280352e+01
2022;14;4;Ensino Médio;5;49 Horas +;1783,356779695455;4,62963676900706e+02
2022;15;4;Ensino Médio;5;49 Horas +;1274,939235055960;1,06010054375544e+02
2022;16;4;Ensino Médio;5;49 Horas +;938,441525409857;2,61756711643991e+02
2022;17;4;Ensino Médio;5;49 Horas +;4192,881384887838;1,41411714279536e+03
2022;21;4;Ensino Médio;5;49 Horas +;1572,179849918377;2,69280077166650e+02
2022;22;4;Ensino Médio;5;49 Horas +;1797,674329870125;2,55824133839270e+02
2022;23;4;Ensino Médio;5;49 Horas +;2143,024591464815;4,84294211899555e+02
2022;24;4;Ensino Médio;5;49 Horas +;1425,829655184943;1,98779547093818e+02
2022;25;4;Ensino Médio;5;49 Horas +;1598,101747161463;2,08098706414195e+02
2022;26;4;Ensino Médio;5;49 Horas +;1493,901115218897;1,84862047658817e+02
2022;27;4;Ensino Médio;5;49 Horas +;2039,656763647660;5,56648930333131e+02
2022;28;4;Ensino Médio;5;49 Horas +;1044,587649961019;1,20475330132724e+02
2022;29;4;Ensino Médio;5;49 Horas +;1364,516560938938;1,56347670454431e+02
2022;31;4;Ensino Médio;5;49 Horas +;2071,656345658592;2,53871999814695e+02
2022;32;4;Ensino Médio;5;49 Horas +;3120,176696799087;7,13124617174098e+02
2022;33;4;Ensino Médio;5;49 Horas +;2204,225986180221;2,20519274482619e+02
2022;35;4;Ensino Médio;5;49 Horas +;2710,397867334698;2,29471455203138e+02
2022;41;4;Ensino Médio;5;49 Horas +;2284,768393620592;2,42919896707820e+02
2022;42;4;Ensino Médio;5;49 Horas +;2968,940162543341;3,44255722524389e+02
2022;43;4;Ensino Médio;5;49 Horas +;3137,137867824199;4,76023696187231e+02
2022;50;4;Ensino Médio;5;49 Horas +;2509,518750230892;3,31477517203500e+02
2022;51;4;Ensino Médio;5;49 Horas +;3248,867575230489;5,50198507781320e+02
2022;52;4;Ensino Médio;5;49 Horas +;2990,682346984365;5,60550057745552e+02
2022;53;4;Ensino Médio;5;49 Horas +;3373,546958637739;1,08904801130652e+03
2022;11;5;Ensino Médio;5;49 Horas +;2458,339831180608;3,33382629813894e+02
2022;12;5;Ensino Médio;5;49 Horas +;2965,979958210858;9,93051799088232e+02
2022;13;5;Ensino Médio;5;49 Horas +;1929,805103275500;1,65031381693160e+02
2022;14;5;Ensino Médio;5;49 Horas +;2116,331381507901;2,73985147115457e+02
2022;15;5;Ensino Médio;5;49 Horas +;2349,968893170307;3,81541497837023e+02
2022;16;5;Ensino Médio;5;49 Horas +;2076,430990425860;5,47498903383619e+02
2022;17;5;Ensino Médio;5;49 Horas +;2940,536454871613;3,30556350871716e+02
2022;21;5;Ensino Médio;5;49 Horas +;1896,561456509088;2,16820748424006e+02
2022;22;5;Ensino Médio;5;49 Horas +;2223,197446444562;2,10714302108999e+02
2022;23;5;Ensino Médio;5;49 Horas +;2422,542441562393;4,32958437248058e+02
2022;24;5;Ensino Médio;5;49 Horas +;1865,014265439012;1,62185301081004e+02
2022;25;5;Ensino Médio;5;49 Horas +;1686,710388661086;1,59569595164404e+02
2022;26;5;Ensino Médio;5;49 Horas +;1966,588390043309;1,77482595643075e+02
2022;27;5;Ensino Médio;5;49 Horas +;1836,921683236347;1,95804489764856e+02
2022;28;5;Ensino Médio;5;49 Horas +;1750,046099214770;1,66608877820793e+02
2022;29;5;Ensino Médio;5;49 Horas +;1906,889343472879;1,80521852220095e+02
2022;31;5;Ensino Médio;5;49 Horas +;2648,580519767408;1,29845568756916e+02
